2024-05-01 00:00:00,900496
2024-05-01 01:00:00,945361
2024-05-01 02:00:00,983191
2024-05-01 03:00:00,999914
2024-05-01 04:00:00,1030674
2024-05-01 05:00:00,1054184
2024-05-01 06:00:00,1037339
2024-05-01 07:00:00,1039197
2024-05-01 08:00:00,989841
2024-05-01 09:00:00,954267
2024-05-01 10:00:00,958733
2024-05-01 11:00:00,1013075
2024-05-01 12:00:00,1003817
2024-05-01 13:00:00,1036006
2024-05-01 14:00:00,1022766
2024-05-01 15:00:00,1099217
2024-05-01 16:00:00,1042619
2024-05-01 17:00:00,982317
2024-05-01 18:00:00,987780
2024-05-01 19:00:00,1018046
2024-05-01 20:00:00,1007740
2024-05-01 21:00:00,983410
2024-05-01 22:00:00,977990
2024-05-01 23:00:00,969732
2024-05-02 00:00:00,938588
2024-05-02 01:00:00,931580
2024-05-02 02:00:00,1000138
2024-05-02 03:00:00,998525
2024-05-02 04:00:00,1020140
2024-05-02 05:00:00,1069721
2024-05-02 06:00:00,1005023
2024-05-02 07:00:00,964776
2024-05-02 08:00:00,997594
2024-05-02 09:00:00,942598
2024-05-02 10:00:00,902325
2024-05-02 11:00:00,894206
2024-05-02 12:00:00,922121
2024-05-02 13:00:00,949801
2024-05-02 14:00:00,955726
2024-05-02 15:00:00,942403
2024-05-02 16:00:00,1046227
2024-05-02 17:00:00,961919
2024-05-02 18:00:00,989470
2024-05-02 19:00:00,1002795
2024-05-02 20:00:00,1043204
2024-05-02 21:00:00,1066634
2024-05-02 22:00:00,1018917
2024-05-02 23:00:00,1027079
2024-05-03 00:00:00,995880
2024-05-03 01:00:00,1000472
2024-05-03 02:00:00,1019664
2024-05-03 03:00:00,1042394
2024-05-03 04:00:00,1017888
2024-05-03 05:00:00,1041967
2024-05-03 06:00:00,996805
2024-05-03 07:00:00,1003146
2024-05-03 08:00:00,962087
2024-05-03 09:00:00,1041830
2024-05-03 10:00:00,973097
2024-05-03 11:00:00,961652
2024-05-03 12:00:00,1007251
2024-05-03 13:00:00,988521
2024-05-03 14:00:00,878810
2024-05-03 15:00:00,937872
2024-05-03 16:00:00,907343
2024-05-03 17:00:00,842410
2024-05-03 18:00:00,860135
2024-05-03 19:00:00,905914
2024-05-03 20:00:00,845630
2024-05-03 21:00:00,854372
2024-05-03 22:00:00,798757
2024-05-03 23:00:00,829225
2024-05-04 00:00:00,785781
2024-05-04 01:00:00,803060
2024-05-04 02:00:00,845372
2024-05-04 03:00:00,865401
2024-05-04 04:00:00,905033
2024-05-04 05:00:00,900940
2024-05-04 06:00:00,937944
2024-05-04 07:00:00,920961
2024-05-04 08:00:00,797973
2024-05-04 09:00:00,803166
2024-05-04 10:00:00,892165
2024-05-04 11:00:00,865393
2024-05-04 12:00:00,845856
2024-05-04 13:00:00,821000
2024-05-04 14:00:00,852964
2024-05-04 15:00:00,849791
2024-05-04 16:00:00,892186
2024-05-04 17:00:00,869396
2024-05-04 18:00:00,830314
2024-05-04 19:00:00,860970
2024-05-04 20:00:00,876234
2024-05-04 21:00:00,892240
2024-05-04 22:00:00,866550
2024-05-04 23:00:00,863238
2024-05-05 00:00:00,815702
2024-05-05 01:00:00,884190
2024-05-05 02:00:00,883934
2024-05-05 03:00:00,916495
2024-05-05 04:00:00,879151
2024-05-05 05:00:00,867976
2024-05-05 06:00:00,822799
2024-05-05 07:00:00,846408
2024-05-05 08:00:00,874586
2024-05-05 09:00:00,868947
2024-05-05 10:00:00,803519
2024-05-05 11:00:00,792818
2024-05-05 12:00:00,854599
2024-05-05 13:00:00,880227
2024-05-05 14:00:00,862070
2024-05-05 15:00:00,886967
2024-05-05 16:00:00,922609
2024-05-05 17:00:00,963182
2024-05-05 18:00:00,930720
2024-05-05 19:00:00,923848
2024-05-05 20:00:00,903820
2024-05-05 21:00:00,886269
2024-05-05 22:00:00,889664
2024-05-05 23:00:00,841660
2024-05-06 00:00:00,876559
2024-05-06 01:00:00,871653
2024-05-06 02:00:00,858282
2024-05-06 03:00:00,930084
2024-05-06 04:00:00,936563
2024-05-06 05:00:00,921273
2024-05-06 06:00:00,943499
2024-05-06 07:00:00,908627
2024-05-06 08:00:00,925552
2024-05-06 09:00:00,875387
2024-05-06 10:00:00,764553
2024-05-06 11:00:00,760153
2024-05-06 12:00:00,690297
2024-05-06 13:00:00,868504
2024-05-06 14:00:00,842884
2024-05-06 15:00:00,894599
2024-05-06 16:00:00,686278
2024-05-06 17:00:00,687345
2024-05-06 18:00:00,727289
2024-05-06 19:00:00,693754
2024-05-06 20:00:00,680978
2024-05-06 21:00:00,650066
2024-05-06 22:00:00,658496
2024-05-06 23:00:00,665355
2024-05-07 00:00:00,612324
2024-05-07 01:00:00,634815
2024-05-07 02:00:00,630854
2024-05-07 03:00:00,656977
2024-05-07 04:00:00,625908
2024-05-07 05:00:00,680431
2024-05-07 06:00:00,627747
2024-05-07 07:00:00,673874
2024-05-07 08:00:00,607708
2024-05-07 09:00:00,596712
2024-05-07 10:00:00,599120
2024-05-07 11:00:00,597872
2024-05-07 12:00:00,622579
2024-05-07 13:00:00,603708
2024-05-07 14:00:00,645670
2024-05-07 15:00:00,669459
2024-05-07 16:00:00,677046
2024-05-07 17:00:00,660995
2024-05-07 18:00:00,678392
2024-05-07 19:00:00,662410
2024-05-07 20:00:00,645307
2024-05-07 21:00:00,626492
2024-05-07 22:00:00,655425
2024-05-07 23:00:00,625887
2024-05-08 00:00:00,581235
2024-05-08 01:00:00,621314
2024-05-08 02:00:00,591172
2024-05-08 03:00:00,660478
2024-05-08 04:00:00,633908
2024-05-08 05:00:00,632677
2024-05-08 06:00:00,650844
2024-05-08 07:00:00,635532
2024-05-08 08:00:00,625170
2024-05-08 09:00:00,620725
2024-05-08 10:00:00,613146
2024-05-08 11:00:00,617478
2024-05-08 12:00:00,613520
2024-05-08 13:00:00,653979
2024-05-08 14:00:00,649995
2024-05-08 15:00:00,660652
2024-05-08 16:00:00,628930
2024-05-08 17:00:00,642420
2024-05-08 18:00:00,656161
2024-05-08 19:00:00,656596
2024-05-08 20:00:00,654824
2024-05-08 21:00:00,609152
2024-05-08 22:00:00,584509
2024-05-08 23:00:00,594790
2024-05-09 00:00:00,593045
2024-05-09 01:00:00,586198
2024-05-09 02:00:00,580956
2024-05-09 03:00:00,605334
2024-05-09 04:00:00,583964
2024-05-09 05:00:00,604253
2024-05-09 06:00:00,574199
2024-05-09 07:00:00,569170
2024-05-09 08:00:00,579342
2024-05-09 09:00:00,572875
2024-05-09 10:00:00,548657
2024-05-09 11:00:00,582835
2024-05-09 12:00:00,592092
2024-05-09 13:00:00,634767
2024-05-09 14:00:00,627991
2024-05-09 15:00:00,641924
2024-05-09 16:00:00,668926
2024-05-09 17:00:00,621086
2024-05-09 18:00:00,605630
2024-05-09 19:00:00,640218
2024-05-09 20:00:00,638390
2024-05-09 21:00:00,575658
2024-05-09 22:00:00,641655
2024-05-09 23:00:00,634668
2024-05-10 00:00:00,634697
2024-05-10 01:00:00,687628
2024-05-10 02:00:00,676937
2024-05-10 03:00:00,719663
2024-05-10 04:00:00,747163
2024-05-10 05:00:00,651594
2024-05-10 06:00:00,637491
2024-05-10 07:00:00,672213
2024-05-10 08:00:00,676436
2024-05-10 09:00:00,641800
2024-05-10 10:00:00,637422
2024-05-10 11:00:00,650682
2024-05-10 12:00:00,628817
2024-05-10 13:00:00,697508
2024-05-10 14:00:00,698812
2024-05-10 15:00:00,703547
2024-05-10 16:00:00,746445
2024-05-10 17:00:00,733079
2024-05-10 18:00:00,700186
2024-05-10 19:00:00,703435
2024-05-10 20:00:00,663316
2024-05-10 21:00:00,647322
2024-05-10 22:00:00,589096
2024-05-10 23:00:00,551459
2024-05-11 00:00:00,553532
2024-05-11 01:00:00,533845
2024-05-11 02:00:00,508763
2024-05-11 03:00:00,515272
2024-05-11 04:00:00,517997
2024-05-11 05:00:00,536743
2024-05-11 06:00:00,520164
2024-05-11 07:00:00,527680
2024-05-11 08:00:00,511528
2024-05-11 09:00:00,488489
2024-05-11 10:00:00,465057
2024-05-11 11:00:00,462511
2024-05-11 12:00:00,482982
2024-05-11 13:00:00,462531
2024-05-11 14:00:00,427359
2024-05-11 15:00:00,430181
2024-05-11 16:00:00,453036
2024-05-11 17:00:00,452182
2024-05-11 18:00:00,519422
2024-05-11 19:00:00,507725
2024-05-11 20:00:00,512328
2024-05-11 21:00:00,530492
2024-05-11 22:00:00,506557
2024-05-11 23:00:00,494031
2024-05-12 00:00:00,500671
2024-05-12 01:00:00,495567
2024-05-12 02:00:00,509317
2024-05-12 03:00:00,526506
2024-05-12 04:00:00,547530
2024-05-12 05:00:00,536200
2024-05-12 06:00:00,550509
2024-05-12 07:00:00,522481
2024-05-12 08:00:00,519590
2024-05-12 09:00:00,524512
2024-05-12 10:00:00,487690
2024-05-12 11:00:00,478668
2024-05-12 12:00:00,481124
2024-05-12 13:00:00,489564
2024-05-12 14:00:00,527007
2024-05-12 15:00:00,534820
2024-05-12 16:00:00,537653
2024-05-12 17:00:00,514456
2024-05-12 18:00:00,493498
2024-05-12 19:00:00,503208
2024-05-12 20:00:00,515724
2024-05-12 21:00:00,503090
2024-05-12 22:00:00,503944
2024-05-12 23:00:00,496630
2024-05-13 00:00:00,484431
2024-05-13 01:00:00,478022
2024-05-13 02:00:00,468512
2024-05-13 03:00:00,500394
2024-05-13 04:00:00,533609
2024-05-13 05:00:00,513879
2024-05-13 06:00:00,516692
2024-05-13 07:00:00,506778
2024-05-13 08:00:00,483058
2024-05-13 09:00:00,462497
2024-05-13 10:00:00,434383
2024-05-13 11:00:00,430082
2024-05-13 12:00:00,447611
2024-05-13 13:00:00,461313
2024-05-13 14:00:00,469592
2024-05-13 15:00:00,393398
2024-05-13 16:00:00,389757
2024-05-13 17:00:00,388716
2024-05-13 18:00:00,356803
2024-05-13 19:00:00,378437
2024-05-13 20:00:00,402684
2024-05-13 21:00:00,390167
2024-05-13 22:00:00,381672
2024-05-13 23:00:00,368115
2024-05-14 00:00:00,368490
2024-05-14 01:00:00,374852
2024-05-14 02:00:00,382467
2024-05-14 03:00:00,383335
2024-05-14 04:00:00,385699
2024-05-14 05:00:00,392664
2024-05-14 06:00:00,384466
2024-05-14 07:00:00,363308
2024-05-14 08:00:00,379112
2024-05-14 09:00:00,362933
2024-05-14 10:00:00,362644
2024-05-14 11:00:00,315195
2024-05-14 12:00:00,327648
2024-05-14 13:00:00,348757
2024-05-14 14:00:00,367853
2024-05-14 15:00:00,378830
2024-05-14 16:00:00,397576
2024-05-14 17:00:00,413608
2024-05-14 18:00:00,411770
2024-05-14 19:00:00,408071
2024-05-14 20:00:00,420859
2024-05-14 21:00:00,419128
2024-05-14 22:00:00,403776
2024-05-14 23:00:00,384105
2024-05-15 00:00:00,379419
2024-05-15 01:00:00,358448
2024-05-15 02:00:00,309865
2024-05-15 03:00:00,290853
2024-05-15 04:00:00,288373
2024-05-15 05:00:00,282366
2024-05-15 06:00:00,272668
2024-05-15 07:00:00,257281
2024-05-15 08:00:00,257317
2024-05-15 09:00:00,251458
2024-05-15 10:00:00,264466
2024-05-15 11:00:00,264159
2024-05-15 12:00:00,263123
