Argentina,12,99.97957831120002,32215668208957.004
Armenia,1,5.404588833500002,267783372343.0
Australia,69,558.0633970620001,22573499825370.0
Austria,23,106.47905290370002,4428273604886.002
Azerbaijan,1,8.693904355900004,599409111462.0004
Bahrain,2,1.8185235541000002,84779008746.00008
Bangladesh,1,6.1703114732,574625111972.0
Belgium,6,54.29172480310001,5951879554491.001
Bolivia,2,17.800531891000002,1778477526314.001
Brazil,55,929.7092642945005,107617521917562.03
Bulgaria,18,329.89517564490006,38500436258114.016
Cambodia,5,58.174959321600014,5744591438951.002
Canada,134,1353.7667683290006,66330948563434.016
Chile,22,405.19803994790004,55699890089857.04
Colombia,9,251.9459117238001,62818430280764.0
Costa Rica,2,85.7414719358,22449533293453.004
Croatia,1,31.058662873400014,3024704513760.001
Cyprus,3,31.27829900050001,2146892284817.001
Czech Republic,4,40.242119598300015,2701270231420.0
Denmark,6,66.99086995580001,3854912547612.0005
Ecuador,1,12.3792310547,1078109495736.0007
Estonia,4,25.773142763100008,525214586370.0001
Finland,30,108.28618802090003,2599439356786.0
France,198,1539.6463726494,63312005111675.01
Germany,320,856.7733265605003,35223896902597.01
Greece,3,39.7411379552,3255612780477.001
Guatemala,3,72.70318514050003,17782626587279.004
Hong Kong,22,151.7045219912,12864157981538.008
Hungary,8,127.85417422200007,11225495877643.002
Iceland,1,1.3293071997,167193913040.00003
India,203,2544.8347209510007,193105270364796.03
Indonesia,89,1516.1683663860003,204808441529532.0
Iraq,1,8.6951315525,857587712474.0002
Ireland,7,133.060685302,14522790593733.004
Israel,15,87.1200345065,3902399839596.002
Italy,16,157.5707115412,12850604181419.006
Japan,71,319.2080565252,14498183861642.002
Kazakhstan,4,35.246757628400005,5601012792340.004
Latvia,3,24.92853804730001,761537950727.0
Lithuania,4,36.40188255059999,2478524274107.0015
Luxembourg,9,40.55980141330001,1246326620898.0005
Macedonia,3,24.356927888700007,2263673846253.001
Malaysia,37,256.03073025250006,35863033323500.01
Mexico,23,275.40359082120005,32939846738291.01
Moldova,9,29.386091820100006,1663323120468.001
Morocco,3,13.220793334000005,1803470924083.0012
Myanmar,1,2.5037837943000003,240848960381.00006
Nepal,1,1.4379973858,95180229348.0
Netherlands,92,435.5974547639002,15949154704160.006
Nigeria,2,4.596853469800002,1378728636588.004
Norway,14,54.33533098050002,2577790562208.001
Oman,1,3.144888770600001,90386092363.0
Pakistan,2,11.558612598200003,512908771923.00006
Peru,7,272.4419217893,66849264768213.0
Philippines,5,53.45371262240002,5077283301504.001
Poland,22,50.13051158440001,1808085519149.0024
Portugal,26,119.48180004990002,9932497485024.004
Puerto Rico,3,20.546298170000007,3233755259125.0
Qatar,2,19.805770362,2675324697987.0
Romania,24,194.35709608410014,13641541272873.004
Russia,19,132.27345035430005,12758219375085.004
Saudi Arabia,4,26.915745637800008,1534014775246.0
Serbia,6,58.48277116520001,5625837705801.01
Singapore,209,2022.3900815299003,139789739914606.02
Slovakia,1,,268713739997.0
Slovenia,1,21.593765463600008,1418921978247.0027
South Africa,15,236.95914624480005,28883088010894.004
South Korea,32,98.7037551309,4643657468781.0
Spain,68,898.4451517512002,101619259761423.02
Sweden,34,119.2227021969,2787145833784.002
Switzerland,12,80.44397209150004,4862782061464.001
Taiwan,4,42.53836471770001,4398723510759.001
Thailand,4,26.909127981400008,1378015660225.0007
Turkey,23,293.46221586660016,28609090288449.008
Ukraine,6,32.14002243350001,1474711737660.0022
United Arab Emirates,7,59.14715637260001,4528058021745.001
United Kingdom,184,2178.5471611105,157510936974223.0
United States,887,7876.361553899202,559743563894278.0
Vietnam,9,69.23519956510002,6003836387032.002
