2023-09-01 00:06:29,Nigeria,4
2023-09-01 00:57:29,Argentina,13
2023-09-01 00:57:29,Australia,59
2023-09-01 00:57:29,Austria,29
2023-09-01 00:57:29,Bahrain,2
2023-09-01 00:57:29,Bangladesh,2
2023-09-01 00:57:29,Belgium,1
2023-09-01 00:57:29,Brazil,39
2023-09-01 00:57:29,Bulgaria,26
2023-09-01 00:57:29,Cambodia,5
2023-09-01 00:57:29,Canada,144
2023-09-01 00:57:29,Chile,34
2023-09-01 00:57:29,Colombia,32
2023-09-01 00:57:29,Costa Rica,1
2023-09-01 00:57:29,Croatia,4
2023-09-01 00:57:29,Cyprus,11
2023-09-01 00:57:29,Czech Republic,2
2023-09-01 00:57:29,Denmark,5
2023-09-01 00:57:29,Ecuador,1
2023-09-01 00:57:29,Estonia,11
2023-09-01 00:57:29,Finland,24
2023-09-01 00:57:29,France,197
2023-09-01 00:57:29,Germany,167
2023-09-01 00:57:29,Greece,3
2023-09-01 00:57:29,Guatemala,1
2023-09-01 00:57:29,Hong Kong,12
2023-09-01 00:57:29,Hungary,3
2023-09-01 00:57:29,India,124
2023-09-01 00:57:29,Indonesia,303
2023-09-01 00:57:29,Ireland,11
2023-09-01 00:57:29,Israel,19
2023-09-01 00:57:29,Italy,18
2023-09-01 00:57:29,Japan,46
2023-09-01 00:57:29,Kazakhstan,1
2023-09-01 00:57:29,Latvia,6
2023-09-01 00:57:29,Lithuania,15
2023-09-01 00:57:29,Luxembourg,7
2023-09-01 00:57:29,Macedonia,4
2023-09-01 00:57:29,Malaysia,36
2023-09-01 00:57:29,Mexico,38
2023-09-01 00:57:29,Moldova,6
2023-09-01 00:57:29,Myanmar,2
2023-09-01 00:57:29,Nepal,8
2023-09-01 00:57:29,Netherlands,177
2023-09-01 00:57:29,Norway,11
2023-09-01 00:57:29,Oman,3
2023-09-01 00:57:29,Pakistan,3
2023-09-01 00:57:29,Peru,11
2023-09-01 00:57:29,Philippines,11
2023-09-01 00:57:29,Poland,23
2023-09-01 00:57:29,Portugal,51
2023-09-01 00:57:29,Puerto Rico,1
2023-09-01 00:57:29,Romania,24
2023-09-01 00:57:29,Russia,24
2023-09-01 00:57:29,Saudi Arabia,11
2023-09-01 00:57:29,Serbia,4
2023-09-01 00:57:29,Singapore,101
2023-09-01 00:57:29,Slovakia,1
2023-09-01 00:57:29,Slovenia,4
2023-09-01 00:57:29,South Africa,19
2023-09-01 00:57:29,South Korea,55
2023-09-01 00:57:29,Spain,58
2023-09-01 00:57:29,Sweden,19
2023-09-01 00:57:29,Switzerland,9
2023-09-01 00:57:29,Taiwan,1
2023-09-01 00:57:29,Thailand,4
2023-09-01 00:57:29,Turkey,43
2023-09-01 00:57:29,Ukraine,16
2023-09-01 00:57:29,United Arab Emirates,13
2023-09-01 00:57:29,United Kingdom,174
2023-09-01 00:57:29,United States,1554
2023-09-01 00:57:29,Vietnam,5
2023-09-01 01:42:29,Puerto Rico,1
2023-09-01 01:54:29,Kazakhstan,1
2023-09-01 01:57:29,Argentina,13
2023-09-01 01:57:29,Australia,59
2023-09-01 01:57:29,Austria,29
2023-09-01 01:57:29,Bahrain,2
2023-09-01 01:57:29,Bangladesh,2
2023-09-01 01:57:29,Belgium,1
2023-09-01 01:57:29,Brazil,39
2023-09-01 01:57:29,Bulgaria,26
2023-09-01 01:57:29,Cambodia,5
2023-09-01 01:57:29,Canada,144
2023-09-01 01:57:29,Chile,34
2023-09-01 01:57:29,Colombia,32
2023-09-01 01:57:29,Costa Rica,1
2023-09-01 01:57:29,Croatia,4
2023-09-01 01:57:29,Cyprus,11
2023-09-01 01:57:29,Czech Republic,2
2023-09-01 01:57:29,Denmark,5
2023-09-01 01:57:29,Ecuador,1
2023-09-01 01:57:29,Estonia,11
2023-09-01 01:57:29,Finland,24
2023-09-01 01:57:29,France,197
2023-09-01 01:57:29,Germany,168
2023-09-01 01:57:29,Greece,3
2023-09-01 01:57:29,Guatemala,1
2023-09-01 01:57:29,Hong Kong,10
2023-09-01 01:57:29,Hungary,3
2023-09-01 01:57:29,India,124
2023-09-01 01:57:29,Indonesia,303
2023-09-01 01:57:29,Ireland,11
2023-09-01 01:57:29,Israel,19
2023-09-01 01:57:29,Italy,18
2023-09-01 01:57:29,Japan,46
2023-09-01 01:57:29,Latvia,6
2023-09-01 01:57:29,Lithuania,13
2023-09-01 01:57:29,Luxembourg,7
